title,tmdb_id,imdb_id,duration,genres,img,popularity,vote_average,vote_count,year_released
b'the dress',b'5900',b'tt0116729',b'103',"b""['comedy', 'drama']""",b'/5euil9q1txrxbbussj2mbt2yocm.jpg',b'0.542',b'7.5',b'6',b'1996-03-21'
b'le secret',b'5901',b'tt0072131',b'102',"b""['drama', 'thriller', 'mystery']""",b'/oirlu179zub8yws39tmdsgiybr4.jpg',b'0.771',b'5.4',b'4',b'1974-10-09'
b'a bridge too far',b'5902',b'tt0075784',b'175',"b""['drama', 'history', 'war']""",b'/ormdfwshgvgswdrzp5prpaa6nme.jpg',b'10.403',b'7.2',b'265',b'1977-06-15'
b'j\xc3\xbcrgen roland\xe2\x80\x99s st. pauli-report',b'5909',b'tt0069306',b'92',"b""['comedy', 'crime']""",b'/kyj6z205q5skuur5esvhuvka6am.jpg',b'0.038',b'4.0',b'1',b'1971-11-26'
b'zwischen schanghai und st. pauli',b'5911',b'tt0056728',b'86',"b""['crime', 'drama']""",b'/k3f9hvtylsm30awpxzlpdjgdyph.jpg',b'0.08',b'0.0',b'0',b'1962-10-05'
b'das stundenhotel von st. pauli',b'5914',b'tt0066419',b'95',"b""['crime']""",b'/qdl5we7yn0lbtiaf8y6qdldh9uu.jpg',b'1.288',b'0.0',b'0',b'1970-04-09'
b'into the wild',b'5915',b'tt0758758',b'148',"b""['adventure', 'drama']""",b'/lhyygaocxr6kcjlxvmxzdj115hh.jpg',b'12.917',b'7.8',b'4418',b'2007-09-11'
b'the towering inferno',b'5919',b'tt0072308',b'159',"b""['action', 'thriller']""",b'/atgcmfz8l5kmmvmp4kfcrs1vcyd.jpg',b'7.633',b'7.1',b'311',b'1974-12-14'
b'the sand pebbles',b'5923',b'tt0060934',b'182',"b""['action', 'adventure', 'drama', 'war', 'romance']""",b'/qoa77xtvbmbxwpafqigiz3as3qg.jpg',b'4.083',b'7.4',b'83',b'1966-12-20'
b'papillon',b'5924',b'tt0070511',b'151',"b""['crime', 'drama']""",b'/xy7k2m9eeljnlsywqy85xon5z6m.jpg',b'7.367',b'7.9',b'620',b'1973-12-13'
b'the great escape',b'5925',b'tt0057115',b'172',"b""['adventure', 'drama', 'history', 'thriller', 'war']""",b'/qhy4hguqhebwq1ekktv7yeb3b0e.jpg',b'11.428',b'7.9',b'975',b'1963-06-20'
b'the great st. louis bank robbery',b'5926',b'tt0052862',b'85',"b""['crime', 'thriller']""",b'/jyfyqnfcwwzzuzvh1wl3siukhor.jpg',b'1.109',b'6.0',b'10',b'1959-09-10'
b'junior bonner',b'5927',b'tt0068786',b'100',"b""['action', 'drama', 'western']""",b'/b4i2jmpohajctxrox3g16eyfdvu.jpg',b'3.637',b'6.4',b'41',b'1972-08-02'
b'the reivers',b'5928',b'tt0064886',b'106',"b""['comedy', 'drama']""",b'/2zxt3jqlyo8srsw6shlsmmmnert.jpg',b'0.92',b'6.4',b'17',b'1969-12-25'
b'wir fahren mit der u-bahn nach st. pauli',b'5930',b'tt0393977',b'91',"b""['comedy']""",b'none',b'0.001',b'0.0',b'0',b'1970-10-22'
b'st. pauli between night and morning',b'5932',b'tt0060856',b'89',"b""['crime']""",b'/h9dgmmt2npdncfujenyncjdau7l.jpg',b'0.003',b'0.0',b'0',b'1967-04-14'
b'st. pauli nachrichten: thema nr. 1',b'5933',b'tt0067784',b'90',b'[]',b'/clsk3gzkasjduvdh53gghqvmalu.jpg',b'0.56',b'0.0',b'0',b'1972-01-01'
b'kom\xc3\xb6dienstadel -st. pauli in st. peter',b'5935',b'tt0480851',b'88',"b""['comedy']""",b'none',b'0.528',b'10.0',b'1',b'1977-09-15'
b'st. pauli herbertstra\xc3\x9fe',b'5936',b'tt0059750',b'89',"b""['crime']""",b'/f2ephqjimzuv1na0vnlsf0mfksk.jpg',b'0.015',b'0.0',b'0',b'1965-12-07'
b'john rabe',b'5937',b'tt1124377',b'134',"b""['drama', 'history', 'war']""",b'/e96zhj8zgtsu0tcvusvbwvjuahx.jpg',b'3.316',b'7.1',b'38',b'2009-04-02'
b'der sexbaron von st. pauli',b'5938',b'tt0200115',b'89',"b""['crime']""",b'/qtjerkgkcuqae3rqeleoxlzv6st.jpg',b'0.804',b'0.0',b'0',b'1980-07-04'
b'rothenbaumchaussee',b'5941',b'tt0102810',b'90',"b""['documentary']""",b'none',b'0.627',b'0.0',b'0',b'1991-01-01'
b'the jane austen book club',b'5951',b'tt0866437',b'106',"b""['comedy', 'romance']""",b'/8cdeatxsu7lglnrikcl2qewe8tv.jpg',b'6.846',b'6.6',b'175',b'2007-09-09'
b'melodies of spring',b'5952',b'tt1073669',b'89',"b""['comedy']""",b'/ecqstevrhgpnp4ylgzgo8o5sms5.jpg',b'0.066',b'0.0',b'0',b'2008-02-07'
b'so i sleepwalk in broad daylight',b'5954',b'tt0109088',b'60',"b""['documentary']""",b'none',b'0.001',b'0.0',b'0',b'1994-01-01'
b'the pledge',b'5955',b'tt0237572',b'123',"b""['crime', 'drama', 'mystery', 'thriller']""",b'/1slcusnthbezrlcxhz7j0t1wry4.jpg',b'7.201',b'6.6',b'324',b'2001-01-09'
b'joshua',b'39869',b'tt0491000',b'95',"b""['horror']""",b'/75gzl4xnysgztpxtzkzjyrlh1d.jpg',b'0.781',b'5.1',b'7',b'2006-01-01'
b'h\xc3\xb6lle hamburg',b'5957',b'tt1105282',b'88',"b""['crime', 'documentary', 'fantasy']""",b'none',b'0.011',b'0.0',b'0',b'2007-01-01'
b'in hamburg sind die n\xc3\xa4chte lang',b'5958',b'tt0048202',b'100',"b""['crime']""",b'/azt185bmqmctfmompjibz91eoql.jpg',b'0.001',b'0.0',b'0',b'1956-02-24'
b'vier stunden von elbe 1',b'5959',b'tt0147668',b'105',"b""['comedy', 'drama']""",b'none',b'0.052',b'8.0',b'1',b'1968-03-07'
b'only human',b'5960',b'tt0376177',b'93',"b""['drama', 'comedy', 'romance']""",b'/kb81die1olkuyc2pyoyz4cgyfur.jpg',b'0.942',b'6.2',b'10',b'2004-07-09'
b'fanny & alexander',b'5961',b'tt0083922',b'188',"b""['fantasy', 'drama', 'mystery']""",b'/mnlzjk8rya93adcgz32d2sernyb.jpg',b'8.577',b'7.7',b'212',b'1982-12-17'
b'scorcher',b'5965',b'tt0303017',b'91',"b""['action', 'adventure', 'comedy', 'drama', 'thriller']""",b'/cqu7vyn1zd6rlxokyabntipeacq.jpg',b'1.786',b'3.8',b'12',b'2003-01-01'
b'along came polly',b'5966',b'tt0343135',b'90',"b""['comedy', 'romance']""",b'/ietsn8ytshopk8gnf2j9eikp5wo.jpg',b'8.352',b'5.8',b'1108',b'2004-01-16'
b'the woman in red',b'5968',b'tt0088414',b'87',"b""['comedy', 'romance']""",b'/6ilhynb2kvswcnahu9bxh1gfleo.jpg',b'6.006',b'5.6',b'145',b'1984-08-15'
b'schneemann sucht schneefrau',b'5969',b'tt0347945',b'90',"b""['comedy']""",b'/wqqq2dp97qh8nyojg4g4mf14myy.jpg',b'0.077',b'0.0',b'0',b'2002-01-01'
b'the best place to be',b'5970',b'tt1132471',b'90',"b""['drama', 'action', 'thriller']""",b'/a4j1hgvfkopg1uuadrkenanxg6m.jpg',b'0.351',b'4.8',b'3',b'2008-07-16'
"b""we're no angels""",b'5971',b'tt0098625',b'106',"b""['comedy', 'crime', 'drama']""",b'/9he4lp6wkc9x7o46wmn92ei6lb1.jpg',b'5.62',b'5.9',b'152',b'1989-12-15'
b'zwei weihnachtshunde',b'5990',b'tt0764631',b'90',"b""['family', 'comedy', 'romance']""",b'/txqom6bqb5lpajidkoqgfdztxlm.jpg',b'0.063',b'3.0',b'1',b'2005-12-19'
b'the last laugh',b'5991',b'tt0015064',b'90',"b""['drama']""",b'/r1bzyjbbgncj7krrevlsgdlmzmq.jpg',b'4.337',b'7.9',b'87',b'1924-12-23'
b'das kann doch unsren willi nicht ersch\xc3\xbcttern',b'5992',b'tt0065614',b'83',"b""['comedy']""",b'/x7nrlvvqxoihbrk5obuoyqaomnx.jpg',b'0.204',b'4.5',b'4',b'1970-01-01'
b'the family man',b'5994',b'tt0218967',b'125',"b""['comedy', 'drama', 'romance', 'fantasy']""",b'/9iyqxvjlgfw0ztykrxneftpvtsw.jpg',b'8.984',b'6.6',b'731',b'2000-12-12'
b'miffo',b'5995',b'tt0342771',b'105',"b""['comedy', 'drama']""",b'/bphcsln4q9otsof8myc83wujtj1.jpg',b'1.681',b'4.0',b'5',b'2003-07-31'
"b'dr. mabuse, the gambler'",b'5998',b'tt0013086',b'270',"b""['crime', 'drama', 'mystery', 'thriller']""",b'/9pk6ygswdldlx12pguqlgimffnt.jpg',b'3.247',b'7.5',b'59',b'1922-04-27'
"b""charley's aunt""",b'6005',b'tt0056924',b'90',"b""['comedy']""",b'/bt0bmxsigdiswgwjfhlwusr0ksa.jpg',b'0.691',b'2.5',b'3',b'1963-12-20'
"b""charles' aunt""",b'6001',b'tt0052687',b'101',"b""['comedy', 'family']""",b'/a2tqnt1zyng5nroeza6zx2ifgfh.jpg',b'1.005',b'7.5',b'10',b'1959-10-12'
b'romeo and juliet',b'6003',b'tt0063518',b'138',"b""['drama', 'romance']""",b'/bnagqozwgcrdnhw5nxql1kboc2e.jpg',b'9.106',b'7.4',b'210',b'1968-04-02'
b'charleys tant',b'6006',b'tt0016718',b'90',"b""['comedy']""",b'none',b'0.001',b'0.0',b'0',b'1926-03-22'
b'charleys tante',b'6010',b'tt0115868',b'84',"b""['comedy']""",b'/qr3msv8tn71auorsmxmfrn05pzh.jpg',b'0.112',b'8.0',b'2',b'1996-12-28'
b'der haustyrann',b'6012',b'tt0458735',b'25',"b""['comedy']""",b'none',b'0.001',b'0.0',b'0',b'1938-01-01'
b'the grouch',b'6013',b'tt0031266',b'75',"b""['comedy']""",b'/rj4rtsl9awjlzk2xqnticcxxiu5.jpg',b'0.001',b'0.0',b'0',b'1939-08-04'
b'das ekel',b'6014',b'tt0021833',b'82',"b""['comedy']""",b'none',b'0.001',b'0.0',b'0',b'1931-01-01'
b'the good thief',b'6016',b'tt0281820',b'108',"b""['crime', 'drama', 'thriller']""",b'/qgadykmllvtf3ee1lmq51g4wgq0.jpg',b'3.108',b'5.9',b'38',b'2003-04-03'
b'das weihnachts-ekel',b'6017',b'tt0920898',b'90',"b""['comedy', 'drama']""",b'/62ymdbbizinohfigysuq4oc7rzr.jpg',b'0.014',b'0.0',b'0',b'2006-12-15'
b'sorority boys',b'6020',b'tt0279781',b'93',"b""['comedy']""",b'/fvrdcywq3mraxm9tkoxy8unfa4m.jpg',b'5.487',b'4.8',b'74',b'2002-03-22'
b'tante trude aus buxtehude',b'6021',b'tt0067825',b'87',"b""['comedy']""",b'/kpevckh9datag0psppb7qblewcm.jpg',b'0.3',b'2.0',b'1',b'1971-04-14'
b'evening',b'6022',b'tt0765447',b'130',"b""['drama', 'romance']""",b'/hkhjgvcimui50ov1ze4oesrnzjs.jpg',b'5.848',b'5.7',b'64',b'2007-06-09'
b'p.s. i love you',b'6023',b'tt0431308',b'126',"b""['drama', 'romance']""",b'/esfuyevv7wrlvxnkcg7mcufeedh.jpg',b'10.225',b'7.0',b'1466',b'2007-11-15'
b'murder in the rectory',b'6027',b'tt0340249',b'90',"b""['crime', 'thriller']""",b'/sq9usrcsyw5qwhyipkumgcoyirj.jpg',b'0.057',b'7.0',b'1',b'1970-11-21'
b'a caribbean mystery',b'6030',b'tt0085296',b'88',"b""['tv movie', 'crime', 'thriller', 'mystery', 'drama']""",b'/rpxeyplrgdjseiioxyvrdpjgz1k.jpg',b'1.038',b'5.8',b'5',b'1983-10-22'
b'murder with mirrors',b'6032',b'tt0089640',b'100',"b""['crime', 'thriller']""",b'/5d12nqla8xjgvwypmnd0xcfqlye.jpg',b'0.255',b'7.0',b'3',b'1985-02-20'
b'murder by death',b'6037',b'tt0074937',b'94',"b""['comedy', 'crime', 'mystery', 'thriller']""",b'/iwx3a6loem2gfqndesjbfumhtco.jpg',b'5.934',b'7.4',b'252',b'1976-06-23'
b'shanghai knights',b'6038',b'tt0300471',b'115',"b""['action', 'adventure', 'comedy', 'western']""",b'/g5bfujpgv9cogdyax4xzfcey36a.jpg',b'7.858',b'6.0',b'960',b'2003-02-06'
b'lord edgware dies',b'6056',b'tt0025419',b'80',"b""['crime', 'thriller']""",b'/rtmu0ol0omfsx9ofv7sr3wcjzax.jpg',b'0.006',b'0.0',b'0',b'1934-08-01'
b'futureshock: comet',b'6057',b'tt0968741',b'90',b'[]',b'/r4q9udkgl7ccjaqvstvc28azntn.jpg',b'1.609',b'3.1',b'5',b'2007-01-01'
b'alibi',b'6059',b'tt0021598',b'75',"b""['crime', 'thriller']""",b'/8oqq3lqer4ajmvrprtjdiwdeaj9.jpg',b'0.153',b'10.0',b'1',b'1931-01-01'
b'black coffee',b'6060',b'tt0021669',b'78',"b""['crime', 'thriller']""",b'/1uln5tfijy6ulgojkna0jcfzsyu.jpg',b'0.001',b'0.0',b'0',b'1931-12-11'
b'one eight seven',b'6072',b'tt0118531',b'119',"b""['drama', 'thriller']""",b'/2pncfun9swgxwpnrznw33ldvaks.jpg',b'5.825',b'6.6',b'187',b'1997-07-29'
b'13 tzameti',b'6077',b'tt0475169',b'93',"b""['action', 'thriller']""",b'/b8akbm8iqgoax4bnkjv5ymd4krs.jpg',b'3.786',b'7.0',b'79',b'2005-09-01'
b'the strange case of the end of civilization as we know it',b'6078',b'tt0076770',b'56',"b""['thriller', 'comedy', 'crime']""",b'/x17urzguvpnxpq7dipwe5quulqd.jpg',b'1.242',b'6.1',b'7',b'1977-09-18'
"b""the making of agatha christie's 'evil under the sun'""",b'6083',b'tt0480429',b'14',"b""['documentary']""",b'/hnselype7kqxty9bynmqx7sq3x8.jpg',b'0.431',b'8.0',b'1',b'1982-01-01'
b'murder by the book',b'6104',b'tt0201788',b'51',"b""['crime', 'drama', 'mystery', 'thriller', 'tv movie']""",b'/4k8u5rro0ryf2skylycybfnwbsa.jpg',b'0.34',b'1.0',b'1',b'1986-01-01'
"b""dead man's folly""",b'6105',b'tt0090914',b'90',"b""['crime', 'drama', 'thriller', 'mystery']""",b'/tbtigxclpz6rlxek5nsefcn7bvz.jpg',b'2.491',b'6.0',b'11',b'1986-01-08'
b'murder in three acts',b'6107',b'tt0091572',b'94',"b""['crime', 'drama', 'mystery']""",b'/far6nbqt9anks1mcltwuzpagcqm.jpg',b'1.689',b'5.6',b'14',b'1986-09-30'
b'peril at end house',b'6109',b'tt0136618',b'102',"b""['mystery', 'crime']""",b'/pprhejeupemshgu528llg9d3feb.jpg',b'0.07',b'10.0',b'1',b'1989-12-24'
b'promised land',b'6115',b'tt0295538',b'100',"b""['drama']""",b'none',b'0.011',b'0.0',b'0',b'2002-09-10'
b'spice world',b'6116',b'tt0120185',b'93',"b""['adventure', 'fantasy', 'drama', 'comedy', 'music']""",b'/vcfop91huewlgh8c1qoehftz8oj.jpg',b'5.979',b'4.6',b'178',b'1997-12-19'
b'schlag auf schlag',b'6118',b'tt0052163',b'97',"b""['comedy']""",b'/wqmyiqg1ats0zf7knbi59gzf62j.jpg',b'0.001',b'0.0',b'0',b'1959-01-29'
b'kings of south beach',b'6122',b'tt0780059',b'90',"b""['tv movie', 'drama']""",b'/vewgatpywb7bda1vn3cfxnkieuq.jpg',b'1.437',b'4.7',b'7',b'2007-03-12'
b'desire',b'51931',b'',b'89',"b""['drama', 'romance']""",b'/4ppoxns9vsrpwu0i4pidn18kpid.jpg',b'0.037',b'8.0',b'1',b'1999-06-06'
b'der mann ohne namen',b'6124',b'tt0011436',b'420',b'[]',b'none',b'0.001',b'0.0',b'0',b'1921-01-01'
"b'can i be your bratwurst, please?'",b'6147',b'tt0192153',b'30',"b""['comedy', 'horror']""",b'/sjfjpwwtkznjctwxybnbfecmtbs.jpg',b'0.438',b'0.0',b'0',b'1999-05-03'
b'liebestod',b'6148',b'tt0253213',b'85',"b""['thriller']""",b'/sffprrl1zwt3wmudl56ioixmgvn.jpg',b'0.104',b'6.0',b'2',b'2000-08-30'
b'der tolle bomberg',b'6154',b'tt0240118',b'85',"b""['comedy']""",b'none',b'0.001',b'0.0',b'0',b'1932-03-28'
b'the man who was sherlock holmes',b'6155',b'tt0029210',b'116',"b""['comedy', 'crime']""",b'/59bsbiy6t2zqwhrwd1fsbva2r5z.jpg',b'1.882',b'6.6',b'12',b'1937-07-14'
b'sehnsucht nach rimini',b'6156',b'tt1016235',b'89',"b""['tv movie', 'comedy', 'romance']""",b'/xpaeby4kodmmqvmq5emanmhawma.jpg',b'0.211',b'5.0',b'1',b'2007-05-11'
b'l\xc3\xbcgen haben h\xc3\xbcbsche beine',b'6158',b'tt0049458',b'93',"b""['comedy']""",b'/toynqy4bygzw7jukir39yygs1l8.jpg',b'0.447',b'4.5',b'1',b'1956-06-06'
"b'dr. sommerfeld - alte tr\xc3\xa4ume, neue liebe'",b'6159',b'tt0472762',b'90',"b""['drama']""",b'none',b'0.024',b'0.0',b'0',b'2005-01-28'
b'the burned barns',b'6160',b'tt0070133',b'95',"b""['thriller', 'mystery', 'drama']""",b'/8ppgaxjrtkcf1dngfm5bujuqgmi.jpg',b'1.148',b'5.8',b'9',b'1973-05-30'
"b'morgen, ihr luschen! der ausbilder-schmidt-film'",b'6162',b'tt1087833',b'94',"b""['comedy']""",b'/cytneb0xkiz905ldb6w6t3l8j1g.jpg',b'1.89',b'5.1',b'11',b'2009-04-23'
b'the hessen affair',b'6163',b'tt1153106',b'108',"b""['history', 'drama', 'action']""",b'/flei0y5x7sjdnl0kbvem8jmzyvy.jpg',b'1.688',b'5.3',b'5',b'2009-01-14'
b'dinner for one',b'6166',b'tt0121210',b'18',"b""['comedy']""",b'/2uzk4iiworrqhn816isengyn8mp.jpg',b'3.193',b'7.3',b'48',b'1963-06-08'
b'was hei\xc3\x9ft hier oma!',b'6168',b'tt0472204',b'90',"b""['comedy']""",b'/achxmu1pogwfidqlnmliuihedqi.jpg',b'0.039',b'5.0',b'1',b'2007-02-23'
b'mit deinen augen',b'6169',b'tt0389164',b'90',"b""['tv movie', 'romance', 'drama']""",b'/4gserzqd8jnskstqixcnorhzswb.jpg',b'0.074',b'3.3',b'2',b'2004-01-01'
b'read my lips',b'6173',b'tt0274117',b'115',"b""['drama', 'thriller', 'crime', 'romance']""",b'/ywhukrpfuv1effulkhixftqko3t.jpg',b'4.264',b'7.2',b'90',b'2001-10-17'
b'the venus trap',b'6176',b'tt0096372',b'107',"b""['drama']""",b'/lf7nnrt7ot0stofgtdxuoam4umz.jpg',b'1.288',b'4.5',b'2',b'1988-09-08'
b'sisi und der kaiserku\xc3\x9f',b'6177',b'tt0102936',b'95',"b""['drama']""",b'none',b'1.168',b'3.0',b'1',b'1991-09-19'
b'dreamcatcher',b'6178',b'tt0411327',b'46',"b""['drama']""",b'none',b'0.001',b'0.0',b'0',b'1999-01-01'
b'the longing',b'6179',b'tt0328727',b'94',"b""['drama']""",b'/pmnji69upyp398z7nmmv6aa3qfx.jpg',b'0.56',b'8.0',b'2',b'2002-08-08'
"b""i'll wait on you hand and foot""",b'6180',b'tt0293272',b'62',"b""['drama']""",b'none',b'0.001',b'0.0',b'0',b'2000-01-01'
b'feuerwerk',b'6181',b'tt0045763',b'97',"b""['music', 'comedy']""",b'/7ejqfjds92zdojjxbmrtttlqqlu.jpg',b'0.276',b'4.0',b'1',b'1954-09-15'
b'the dream catcher',b'6182',b'tt0128170',b'99',"b""['drama']""",b'/kuxbbe1zmnl5zios4k9xrottnds.jpg',b'0.266',b'6.6',b'7',b'1999-08-08'
b'barefoot',b'6183',b'tt0405743',b'110',"b""['romance', 'comedy', 'drama']""",b'/an4dn64cvkdybclroxspdhefx9g.jpg',b'4.398',b'6.6',b'82',b'2005-03-30'
b'dream chasers',b'6185',b'tt0285039',b'48',"b""['adventure', 'documentary']""",b'none',b'0.021',b'0.0',b'0',b'2003-05-09'
b'the father',b'6186',b'tt0064311',b'106',"b""['drama']""",b'/f9bszefyrnh3rfodxiljn69yyyq.jpg',b'0.151',b'0.0',b'0',b'1969-10-10'
b'dry cleaning',b'6187',b'tt0119773',b'97',"b""['drama']""",b'/37tqcdhs8qedknunqhxaqtxtjqs.jpg',b'1.122',b'5.2',b'8',b'1997-09-24'
b'utopia',b'6196',b'tt0188266',b'92',"b""['drama']""",b'/vmt22jnwijzpvcoqdjivbynlziq.jpg',b'0.001',b'0.0',b'0',b'1979-02-28'
b'die eisblumen farm',b'6200',b'tt0345176',b'24',"b""['comedy', 'drama']""",b'none',b'0.011',b'0.0',b'0',b'2004-07-26'
b'thri3ller',b'6202',b'',b'12',"b""['thriller']""",b'none',b'0.004',b'0.0',b'0',b'2003-06-02'
b'the rainbowmaker',b'6203',b'tt0414428',b'90',"b""['romance']""",b'/iqcwnkda6ghn90dxwoxcdpsaxcl.jpg',b'0.369',b'2.5',b'2',b'2008-05-12'
b'bis dass dein tod uns scheidet',b'6204',b'tt0312488',b'90',"b""['comedy']""",b'none',b'0.011',b'0.0',b'0',b'2002-03-25'
b'es muss liebe sein',b'6208',b'tt0279322',b'90',"b""['comedy']""",b'none',b'0.001',b'0.0',b'0',b'2001-05-30'
b'f\xc3\xbcrchte dich nicht',b'6210',b'tt0844452',b'90',"b""['thriller']""",b'none',b'0.074',b'0.0',b'0',b'2007-01-22'
b'der letzte macht das licht aus',b'6213',b'tt0943384',b'84',"b""['drama']""",b'/kqj1ev2ujc5cm3nvab64pwjn8ms.jpg',b'0.004',b'0.0',b'0',b'2007-01-16'
b'einmal noch die heimat seh\xe2\x80\x99n',b'6214',b'tt0051574',b'99',"b""['drama']""",b'/ytqdnktfk1uaoff8sobjpqcejav.jpg',b'0.141',b'4.0',b'2',b'1958-11-06'
b'niete zieht hauptgewinn',b'6215',b'tt1073224',b'88',"b""['tv movie', 'comedy', 'romance']""",b'/s0lt38l7in9zykchehrrxkdm9vy.jpg',b'0.054',b'5.0',b'1',b'2007-12-28'
"b""the whore's son""",b'6216',b'tt0388118',b'86',"b""['drama']""",b'/mljtphkg7wgaj2ogrzckncqsppk.jpg',b'1.494',b'6.0',b'1',b'2004-01-15'
b'cat people',b'6217',b'tt0083722',b'118',"b""['drama', 'fantasy', 'horror', 'thriller']""",b'/dievcalw1e3dgkyhgq6xcvr0ltf.jpg',b'7.528',b'5.9',b'134',b'1982-04-02'
b'the crows',b'6222',b'tt0891519',b'90',"b""['horror', 'thriller']""",b'/l7u71ynsm0bnw9kuz0awlffjrwi.jpg',b'0.057',b'0.0',b'0',b'2006-11-14'
b'\xc3\x9cbermut im salzkammergut',b'6225',b'tt0057728',b'99',"b""['music', 'comedy', 'drama']""",b'/o7dcjp2kiyzrogbo9whpeptls56.jpg',b'0.309',b'5.0',b'1',b'1963-08-30'
b'mein weg zu dir hei\xc3\x9ft liebe',b'6226',b'tt0400922',b'92',"b""['drama']""",b'/p3rm4gsc1pqhpqz8bcac3r684j.jpg',b'0.014',b'0.0',b'0',b'2004-03-02'
b'r\xc3\xa4uber und gendarm',b'6228',b'tt0078188',b'90',"b""['crime', 'drama']""",b'none',b'0.004',b'0.0',b'0',b'1978-01-01'
b'die hochzeit meiner t\xc3\xb6chter',b'6230',b'tt0484849',b'90',"b""['comedy']""",b'/gu4xjav41xtngbe7zvibsrtoyrh.jpg',b'0.116',b'4.0',b'1',b'2006-12-01'
b'ein polterabend',b'6231',b'tt0048503',b'90',"b""['comedy']""",b'/tzxifgpmqsmwiprd1uolzkg9thy.jpg',b'0.001',b'0.0',b'0',b'1955-08-18'
b'polterabend',b'6233',b'tt0032919',b'90',"b""['comedy']""",b'/eyztdq7bchhk0yjjo1gakzpcvcf.jpg',b'0.007',b'0.0',b'0',b'1940-03-21'
b'wedding shower',b'6236',b'tt0395248',b'99',"b""['crime']""",b'none',b'0.008',b'0.0',b'0',b'2003-12-14'
b'prince valiant',b'6264',b'tt0119947',b'91',"b""['adventure', 'fantasy']""",b'/vu52rkloejjpexloubfnff4fffi.jpg',b'1.957',b'4.9',b'14',b'1997-07-24'
b'sister act 2: back in the habit',b'6279',b'tt0108147',b'107',"b""['music', 'comedy']""",b'/tlbvfuyw8pr7dmi5tgl5dx1bx5s.jpg',b'6.776',b'6.1',b'584',b'1993-12-09'
b'junior',b'6280',b'tt0110216',b'109',"b""['comedy', 'family', 'romance']""",b'/bwt2hklgko5kavmcw4u1umuphax.jpg',b'6.34',b'4.8',b'515',b'1994-11-22'
b'klein erna auf dem jungfernstieg',b'6281',b'tt0064548',b'87',"b""['comedy']""",b'/z8ky4o8g9qhb6bmebxhxlamxjgv.jpg',b'0.001',b'0.0',b'0',b'1969-10-31'
b'mousehunt',b'6283',b'tt0119715',b'98',"b""['comedy', 'family']""",b'/gq3nyb3ukrhyuin96mnmkmrec6f.jpg',b'6.731',b'6.3',b'419',b'1997-12-19'
b'who killed santa claus?',b'6296',b'tt0033357',b'105',"b""['crime']""",b'/bdk7ixinhqfc6qfnbzahj8byqca.jpg',b'0.521',b'6.6',b'5',b'1941-10-16'
b'meine tochter darf es nie erfahren',b'6304',b'tt0266759',b'93',"b""['drama']""",b'none',b'0.001',b'0.0',b'0',b'2000-11-14'
b'brotherhood of the wolf',b'6312',b'tt0237534',b'137',"b""['adventure', 'horror', 'action', 'history']""",b'/xmcysdksftkr4qbma2x28d7vs3f.jpg',b'10.071',b'6.6',b'554',b'2001-01-31'
b'vaya con dios',b'6318',b'tt0295001',b'106',"b""['comedy']""",b'/piv1xgavklyl33agvmrxpwq9ce4.jpg',b'1.999',b'6.3',b'8',b'2002-03-28'
b'the karate killers',b'6319',b'tt0061858',b'90',"b""['action', 'adventure', 'comedy', 'crime', 'thriller']""",b'/gosn20ld2lfknmgqho8cjbqsrup.jpg',b'0.519',b'5.4',b'4',b'1967-04-07'
b'police',b'6320',b'tt0089821',b'113',"b""['romance', 'drama', 'thriller', 'crime']""",b'/nwwtqp0rcjq6eacmnnsifa7if2n.jpg',b'1.706',b'5.9',b'27',b'1985-09-04'
"b'theo, agnes, bibi und die anderen'",b'6322',b'tt1080836',b'89',"b""['comedy']""",b'/vengbl1mgoac0woqahog2t2rk8t.jpg',b'0.097',b'0.0',b'0',b'2007-08-29'
b'erbin mit herz',b'6334',b'tt0433555',b'89',"b""['tv movie', 'comedy', 'drama']""",b'/4jjpyar2qzntfuedwswff4vwi4n.jpg',b'0.049',b'5.0',b'1',b'2004-10-22'
b'oh tannenbaum',b'6335',b'tt0969312',b'90',"b""['comedy']""",b'/krszwuk7mkzskakhkqdxw1ij82w.jpg',b'0.415',b'4.5',b'2',b'2007-12-07'
b'blue thunder',b'6341',b'tt0085255',b'109',"b""['science fiction', 'action', 'thriller', 'crime', 'drama']""",b'/sdsa2shw0ta81idpx2eafi6fewn.jpg',b'8.507',b'6.0',b'155',b'1983-02-05'
b'the chamber',b'6346',b'tt0115862',b'113',"b""['crime', 'drama']""",b'/dhwb9fn2ubekxkmzzxwpxmgrhl3.jpg',b'5.12',b'5.9',b'78',b'1996-10-11'
b'wally the vulture',b'6365',b'tt0049252',b'90',"b""['drama']""",b'/qyuskbxsuysradmc5bzbnfvfz8z.jpg',b'0.038',b'5.0',b'1',b'1956-08-29'
b'die geierwally',b'6367',b'tt0442240',b'90',"b""['drama']""",b'/byylrz9qnrap19ahheyj9y3p0jz.jpg',b'0.112',b'4.0',b'1',b'2005-01-07'
b'ferien in tirol',b'6368',b'tt0049206',b'100',"b""['drama']""",b'/zkvsgb6fft04sbn7xgwbhxxqtc.jpg',b'0.008',b'0.0',b'0',b'1956-03-07'
b'the very thought of you',b'6373',b'tt0120747',b'88',"b""['comedy', 'romance']""",b'/4j4vr6iwfp5myba8zz8uhy2tgjw.jpg',b'2.108',b'5.4',b'20',b'1998-05-08'
